id,owner,created,Utility,nParams,downloads,totalDownloads
timm/cs3sedarknet_l.c2ns_in1k,timm,2023-04-12,0.8122,21910000.0,259,9787
timm/deit_small_distilled_patch16_224.fb_in1k,timm,2023-03-28,0.81216,22440000.0,7354,64004
timm/xcit_tiny_12_p8_224.fb_dist_in1k,timm,2023-04-13,0.8121200000000001,6710000.0,126,5102
timm/resnet50_gn.a1h_in1k,timm,2023-04-05,0.81208,25560000.0,7233,551273
timm/lambda_resnet50ts.a1h_in1k,timm,2023-04-26,0.81186,21540000.0,311,6805
timm/resnext50_32x4d.tv2_in1k,timm,2023-04-05,0.81176,25030000.0,125,15710
timm/resnet50d.a2_in1k,timm,2023-04-05,0.8116800000000001,25580000.0,108,4598
timm/sebotnet33ts_256.a1h_in1k,timm,2023-04-26,0.81152,13700000.0,19508,773219
timm/resmlp_36_224.fb_distilled_in1k,timm,2023-03-28,0.8115000000000001,44690000.0,162,5942
timm/mobilevitv2_200.cvnets_in1k,timm,2023-04-25,0.81148,18450000.0,1512,15641
timm/resnet50.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.81146,25560000.0,2983,35163
timm/resnest50d_4s2x40d.in1k,timm,2023-04-24,0.81146,30420000.0,487,19924
timm/resnext50_32x4d.a1h_in1k,timm,2023-04-05,0.8114,25030000.0,5033,70498
timm/vit_small_patch16_384.augreg_in1k,timm,2022-12-22,0.81134,22200000.0,116,8056
timm/hrnet_w18_ssld.paddle_in1k,timm,2023-04-24,0.81132,21300000.0,334,5507
timm/pit_s_224.in1k,timm,2023-04-26,0.8112600000000001,23460000.0,445,9232
timm/twins_pcpvt_small.in1k,timm,2023-04-24,0.81122,24110000.0,925,24429
timm/vit_srelpos_small_patch16_224.sw_in1k,timm,2022-12-23,0.81108,21970000.0,223,9548
timm/seresnet50.a1_in1k,timm,2023-04-05,0.81104,28090000.0,1916,115483
timm/vit_base_patch16_384.augreg_in1k,timm,2022-12-22,0.81096,86860000.0,231,8688
timm/seresnet50.a2_in1k,timm,2023-04-05,0.81092,28090000.0,111,4607
timm/tf_efficientnetv2_b3.in21k_ft_in1k,timm,2022-12-13,0.8107599999999999,14360000.0,1119,59395
timm/fastvit_s12.apple_dist_in1k,timm,2023-08-23,0.81074,9470000.0,160,11123
timm/edgenext_small.usi_in1k,timm,2023-04-24,0.8106399999999999,5590000.0,16413,301073
timm/convnextv2_pico.fcmae_ft_in1k,timm,2023-01-05,0.81056,9070000.0,1419,66344
timm/haloregnetz_b.ra3_in1k,timm,2023-04-26,0.81052,11680000.0,340,7038
timm/resnet152s.gluon_in1k,timm,2023-04-05,0.81048,60320000.0,406,8004
timm/crossvit_small_240.in1k,timm,2023-04-24,0.8104,26860000.0,882,14511
timm/resmlp_big_24_224.fb_in1k,timm,2023-03-28,0.8103400000000001,129139999.99999999,244,6370
timm/resnest50d_1s4x24d.in1k,timm,2023-04-24,0.81018,25680000.0,273,8508
timm/resnet50.d_in1k,timm,2023-04-05,0.81012,25560000.0,111,5826
timm/sehalonet33ts.ra2_in1k,timm,2023-04-26,0.80972,13690000.0,308,6307
timm/swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,timm,2023-03-18,0.8096599999999999,28290000.0,184,29516
timm/cait_xxs24_384.fb_dist_in1k,timm,2023-04-13,0.80962,12030000.0,336,8800
timm/resnest50d.in1k,timm,2023-04-24,0.80958,27480000.0,3152,52379
timm/resnet50d.ra4_e3600_r224_in1k,timm,2024-08-16,0.8095600000000001,25580000.0,517,6089
timm/xcit_tiny_12_p16_384.fb_dist_in1k,timm,2023-04-13,0.80952,6720000.0,523,6948
timm/gcresnet50t.ra2_in1k,timm,2023-03-22,0.8095,25900000.0,255,7888
timm/resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.8093600000000001,44180000.0,719,20456
timm/resnet50.c1_in1k,timm,2023-04-05,0.80928,25560000.0,117,5238
timm/regnetx_032.tv2_in1k,timm,2023-03-21,0.80926,15300000.0,376,10905
timm/cs3darknet_focus_l.c2ns_in1k,timm,2023-04-12,0.8090999999999999,21150000.0,232,10177
timm/convnext_nano_ols.d1h_in1k,timm,2022-12-13,0.8090600000000001,15650000.0,496,16681
timm/cs3darknet_l.c2ns_in1k,timm,2023-04-12,0.80888,21160000.0,249,10229
timm/seresnext101_64x4d.gluon_in1k,timm,2023-04-05,0.8088599999999999,88230000.0,343,8331
timm/seresnext101_32x4d.gluon_in1k,timm,2023-04-05,0.8088599999999999,48960000.0,2422,14779
timm/ecaresnet50t.a2_in1k,timm,2023-04-05,0.80884,25570000.0,124,4174
timm/mobilenetv4_conv_medium.e500_r256_in1k,timm,2024-06-12,0.8088,9720000.0,5873,53686
timm/tf_efficientnet_b3.in1k,timm,2023-04-27,0.8088,12230000.0,132,4279
timm/mobilevitv2_175.cvnets_in1k,timm,2023-04-25,0.8087399999999999,14250000.0,293,8997
timm/efficientnet_b3_pruned.in1k,timm,2022-12-13,0.80872,9860000.0,261,14439
timm/tiny_vit_5m_224.dist_in22k_ft_in1k,timm,2023-09-01,0.8086199999999999,5390000.0,928,13838
timm/resnet50.c2_in1k,timm,2023-04-05,0.80856,25560000.0,105,5236
timm/resnet50.tv2_in1k,timm,2023-04-05,0.8084399999999999,25560000.0,2779,30524
timm/fastvit_sa12.apple_in1k,timm,2023-08-23,0.8084,11580000.0,1277,33471
timm/resnetv2_50d_evos.ah_in1k,timm,2023-03-22,0.80828,25590000.0,338,7131
timm/repvit_m1_1.dist_300e_in1k,timm,2023-10-20,0.80826,8800000.0,234,5069
timm/tresnet_m.miil_in1k,timm,2023-04-21,0.80816,31390000.0,122,4825
timm/ecaresnet101d_pruned.miil_in1k,timm,2023-04-05,0.80814,24880000.0,271,10565
timm/seresnet33ts.ra2_in1k,timm,2023-03-22,0.80814,19780000.0,292,9071
timm/ecaresnet50d_pruned.miil_in1k,timm,2023-04-05,0.80808,19940000.0,279,7731
timm/regnety_320.pycls_in1k,timm,2023-03-21,0.80796,145050000.0,132,9931
timm/resnetv2_50d_gn.ah_in1k,timm,2023-03-22,0.80794,25570000.0,319,8564
timm/resnet50.a2_in1k,timm,2023-04-05,0.8078,25560000.0,253,15156
timm/resmlp_24_224.fb_distilled_in1k,timm,2023-03-28,0.80766,30020000.0,168,18914
timm/convnext_nano.d1h_in1k,timm,2022-12-13,0.80762,15590000.0,299,11613
timm/poolformerv2_s24.sail_in1k,timm,2023-05-05,0.8075199999999999,21340000.0,200,6810
timm/hgnetv2_b2.ssld_stage1_in22k_in1k,timm,2024-02-12,0.80746,11220000.0,136,2285
timm/regnetz_b16.ra3_in1k,timm,2023-03-22,0.80738,9720000.0,356,10115
timm/vit_base_patch32_224.augreg_in21k_ft_in1k,timm,2022-12-22,0.8073600000000001,88220000.0,7890,247793
timm/resnet50d.a1_in1k,timm,2023-04-05,0.8073,25580000.0,971,51638
timm/gernet_m.idstcv_in1k,timm,2023-03-22,0.80726,21140000.0,316,8648
timm/eca_resnet33ts.ra2_in1k,timm,2023-03-22,0.80716,19680000.0,258,7688
timm/tf_efficientnetv2_b3.in1k,timm,2022-12-13,0.8071200000000001,14360000.0,193,13024
timm/resnetrs101.tf_in1k,timm,2023-04-05,0.8070999999999999,63620000.0,393,10940
timm/resnet50.b1k_in1k,timm,2023-04-05,0.80706,25560000.0,147,5445
timm/resnext50_32x4d.ra_in1k,timm,2023-04-05,0.80706,25030000.0,108,4616
timm/regnety_016.tv2_in1k,timm,2023-03-21,0.80696,11200000.0,1995,34711
timm/mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,timm,2024-07-29,0.80684,8460000.0,231,2349
timm/resnext50d_32x4d.bt_in1k,timm,2023-04-05,0.8068000000000001,25050000.0,393,32049
timm/eva02_tiny_patch14_336.mim_in22k_ft_in1k,timm,2023-03-31,0.80672,5760000.0,1474,15200
timm/nf_resnet50.ra2_in1k,timm,2023-03-24,0.80656,25560000.0,1740,1645468
timm/resnet50.a1h_in1k,timm,2023-04-05,0.80652,25560000.0,3119,50390
timm/hgnet_tiny.paddle_in1k,timm,2024-02-12,0.80648,14740000.0,187,2930
timm/resnext101_64x4d.gluon_in1k,timm,2023-04-05,0.8064,83460000.0,191,5047
timm/ecaresnet50d.miil_in1k,timm,2023-04-05,0.8061799999999999,25580000.0,697,10971
timm/resnetaa50.a1h_in1k,timm,2023-04-05,0.8061400000000001,25560000.0,336,7783
timm/efficientnet_b2.ra_in1k,timm,2022-12-13,0.8061,9110000.0,5711,257095
timm/gcresnext50ts.ch_in1k,timm,2023-03-22,0.80608,15670000.0,250,7197
timm/gcresnet33ts.ra2_in1k,timm,2023-03-22,0.8058799999999999,19880000.0,254,7269
timm/cspresnext50.ra_in1k,timm,2023-04-12,0.80552,20570000.0,2029,44906
timm/maxvit_rmlp_pico_rw_256.sw_in1k,timm,2023-01-20,0.8055,7520000.0,406,32539
timm/resnet50d.ra2_in1k,timm,2023-04-05,0.80548,25580000.0,17202,274129
timm/resnet152.a3_in1k,timm,2023-04-05,0.80548,60190000.0,104,6687
timm/darknet53.c2ns_in1k,timm,2023-04-12,0.80542,41610000.0,965,21802
timm/darknetaa53.c2ns_in1k,timm,2023-04-12,0.8052800000000001,36020000.0,279,10892
timm/resnext50_32x4d.a1_in1k,timm,2023-04-05,0.80526,25030000.0,270,7223
timm/repvgg_b3.rvgg_in1k,timm,2023-03-22,0.80518,123090000.0,488,10661
timm/efficientformer_l1.snap_dist_in1k,timm,2023-02-03,0.80502,12290000.0,989,26490
timm/mixnet_xl.ra_in1k,timm,2022-12-13,0.8049,11900000.0,325,10844
timm/wide_resnet101_2.tv2_in1k,timm,2023-04-05,0.80488,126890000.0,280,11718
timm/vit_small_patch32_384.augreg_in21k_ft_in1k,timm,2022-12-22,0.80482,22920000.0,1080,38353
timm/resnet152d.gluon_in1k,timm,2023-04-05,0.80476,60210000.0,215,6341
timm/resnet50.b2k_in1k,timm,2023-04-05,0.8047,25560000.0,119,5431
timm/repvit_m2.dist_in1k,timm,2023-08-25,0.8046800000000001,8800000.0,257,4692
timm/xcit_tiny_24_p16_224.fb_dist_in1k,timm,2023-04-13,0.8046599999999999,12120000.0,110,6098
timm/resnet101d.gluon_in1k,timm,2023-04-05,0.8046599999999999,44570000.0,233,6790
timm/convnext_pico_ols.d1_in1k,timm,2022-12-13,0.80458,9060000.0,1015,23381
timm/ecaresnetlight.miil_in1k,timm,2023-04-05,0.80456,30160000.0,368,8573
timm/edgenext_small_rw.sw_in1k,timm,2023-04-24,0.80452,7830000.0,352,8511
timm/inception_resnet_v2.tf_in1k,timm,2023-04-25,0.80446,55840000.0,50910,670810
timm/repvit_m1_0.dist_450e_in1k,timm,2023-10-20,0.80446,7300000.0,302,3890
timm/resnext50_32x4d.a2_in1k,timm,2023-04-05,0.80444,25030000.0,111,4843
timm/mobilenetv4_hybrid_medium.e500_r224_in1k,timm,2024-06-12,0.80438,11070000.0,2153,12448
timm/wide_resnet50_2.tv2_in1k,timm,2023-04-05,0.8043600000000001,68880000.0,1494,11540
timm/convnext_pico.d1_in1k,timm,2022-12-13,0.8043,9050000.0,1253,48474
timm/resnetv2_50.a1h_in1k,timm,2023-03-22,0.8040600000000001,25550000.0,1743,178925
timm/efficientnet_b1.ra4_e3600_r240_in1k,timm,2024-08-16,0.80404,7790000.0,6263,179840
timm/mobilevitv2_150.cvnets_in1k,timm,2023-04-25,0.80404,10590000.0,3834,24614
timm/regnety_120.pycls_in1k,timm,2023-03-21,0.8038200000000001,51820000.0,136,5463
timm/resnet50.a1_in1k,timm,2023-04-05,0.8038200000000001,25560000.0,20907641,198024235
timm/resnetv2_50x1_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.80378,25550000.0,2590,47415
timm/ese_vovnet39b.ra_in1k,timm,2023-04-22,0.80378,24570000.0,5376,76030
timm/seresnet33ts.ra2_in1k,timm,2023-03-22,0.80372,19780000.0,292,9071
timm/fastvit_t12.apple_dist_in1k,timm,2023-08-23,0.80364,7550000.0,421,7148
timm/cs3darknet_l.c2ns_in1k,timm,2023-04-12,0.80354,21160000.0,249,10229
timm/resnext101_32x4d.gluon_in1k,timm,2023-04-05,0.80336,44180000.0,180,17378
timm/resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.80316,25030000.0,185,24800
timm/rexnet_150.nav_in1k,timm,2023-03-20,0.8031,9730000.0,1458,40110
timm/efficientvit_b1.r288_in1k,timm,2023-08-19,0.8031,9100000.0,163,12271
timm/convnextv2_pico.fcmae_ft_in1k,timm,2023-01-05,0.80304,9070000.0,1419,66344
timm/poolformer_s24.sail_in1k,timm,2023-05-05,0.8029999999999999,21390000.0,324,8113
timm/tf_efficientnet_b2.ap_in1k,timm,2022-12-13,0.8029600000000001,9110000.0,211,8247
timm/efficientnet_el_pruned.in1k,timm,2022-12-13,0.80294,10590000.0,273,11051
timm/resnet101s.gluon_in1k,timm,2023-04-05,0.80286,44670000.0,380,11298
timm/regnety_160.pycls_in1k,timm,2023-03-21,0.8028400000000001,83590000.0,131,5947
timm/res2net50d.in1k,timm,2023-04-24,0.8027,25720000.0,227,6835
timm/vit_wee_patch16_reg1_gap_256.sbb_in1k,timm,2024-05-13,0.8026800000000001,13420000.0,540,8329
timm/resnet50d.a2_in1k,timm,2023-04-05,0.8026800000000001,25580000.0,108,4598
timm/regnetx_320.pycls_in1k,timm,2023-03-21,0.80262,107810000.0,154,5060
timm/seresnet50.ra2_in1k,timm,2023-04-05,0.8026000000000001,28090000.0,143,14894
timm/cs3darknet_focus_l.c2ns_in1k,timm,2023-04-12,0.8025199999999999,21150000.0,232,10177
timm/resnetblur50.bt_in1k,timm,2023-04-05,0.8024800000000001,25560000.0,406,9361
timm/repvgg_b3g4.rvgg_in1k,timm,2023-03-22,0.8024800000000001,83830000.0,325,25187
timm/tf_efficientnet_el.in1k,timm,2022-12-13,0.80242,10590000.0,262,8874
timm/vit_base_patch16_224.sam_in1k,timm,2022-12-22,0.80242,86570000.0,308,22420
timm/tf_efficientnetv2_b2.in1k,timm,2022-12-13,0.80226,10100000.0,1787,48689
timm/nf_resnet50.ra2_in1k,timm,2023-03-24,0.8022400000000001,25560000.0,1740,1645468
timm/resnet152.tv2_in1k,timm,2023-04-05,0.80212,60190000.0,141,10444
timm/dpn107.mx_in1k,timm,2023-04-21,0.8016800000000001,86920000.0,21623,924668
timm/skresnext50_32x4d.ra_in1k,timm,2023-04-24,0.8016599999999999,27480000.0,1440,9406
timm/convmixer_768_32.in1k,timm,2023-04-24,0.80158,21110000.0,20334,972728
timm/mobilenetv4_conv_blur_medium.e500_r224_in1k,timm,2024-06-12,0.80152,9720000.0,654,6389
timm/repvit_m1_0.dist_300e_in1k,timm,2023-10-20,0.80152,7300000.0,1335,8181
timm/inception_v4.tf_in1k,timm,2023-04-25,0.80144,42680000.0,53425,860286
timm/mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,timm,2024-07-29,0.8012999999999999,8460000.0,231,2349
timm/cspdarknet53.ra_in1k,timm,2023-04-12,0.80106,27640000.0,22927,945580
timm/seresnet50.a2_in1k,timm,2023-04-05,0.8010200000000001,28090000.0,111,4607
timm/eca_resnet33ts.ra2_in1k,timm,2023-03-22,0.80092,19680000.0,258,7688
timm/tf_efficientnet_b2.aa_in1k,timm,2022-12-13,0.80082,9110000.0,145,9518
timm/vit_pwee_patch16_reg1_gap_256.sbb_in1k,timm,2024-05-11,0.80078,15250000.0,1388,17946
timm/gcresnet33ts.ra2_in1k,timm,2023-03-22,0.80078,19880000.0,254,7269
timm/resnet50_gn.a1h_in1k,timm,2023-04-05,0.80066,25560000.0,7233,551273
timm/dpn92.mx_in1k,timm,2023-04-21,0.8002800000000001,37670000.0,295,8545
timm/seresnet50.a1_in1k,timm,2023-04-05,0.80012,28090000.0,1916,115483
timm/darknet53.c2ns_in1k,timm,2023-04-12,0.80002,41610000.0,965,21802
timm/inception_resnet_v2.tf_ens_adv_in1k,timm,2023-04-25,0.7999200000000001,55840000.0,4256,70035
timm/resnet50.ram_in1k,timm,2023-04-05,0.79974,25560000.0,5801,257755
timm/mobilenetv4_conv_medium.e500_r256_in1k,timm,2024-06-12,0.7992199999999999,9720000.0,5873,53686
timm/fastvit_s12.apple_in1k,timm,2023-08-23,0.7992,9470000.0,6834,42397
timm/seresnext50_32x4d.gluon_in1k,timm,2023-04-05,0.7991800000000001,27560000.0,299,10513
timm/resnetrs50.tf_in1k,timm,2023-04-05,0.79916,35690000.0,1379,40676
timm/xception71.tf_in1k,timm,2023-04-22,0.79908,42340000.0,1325,38314
timm/efficientnet_b2_pruned.in1k,timm,2022-12-13,0.79908,8310000.000000001,325,16488
timm/resnet152c.gluon_in1k,timm,2023-04-05,0.7990600000000001,60210000.0,369,7498
timm/resnet101.tv2_in1k,timm,2023-04-05,0.7990600000000001,44550000.0,169,6077
timm/hgnetv2_b1.ssld_stage2_ft_in1k,timm,2024-02-12,0.79904,6340000.0,389,3217
timm/resnet50.d_in1k,timm,2023-04-05,0.79904,25560000.0,111,5826
timm/ecaresnet26t.ra2_in1k,timm,2023-04-05,0.799,16010000.000000002,341,14201
timm/hgnet_tiny.paddle_in1k,timm,2024-02-12,0.79888,14740000.0,187,2930
timm/regnety_080.pycls_in1k,timm,2023-03-21,0.7988200000000001,39180000.0,147,5796
timm/regnetz_b16.ra3_in1k,timm,2023-03-22,0.79874,9720000.0,356,10115
timm/resnet50.c2_in1k,timm,2023-04-05,0.79868,25560000.0,105,5236
timm/deit_small_patch16_224.fb_in1k,timm,2023-03-28,0.79862,22050000.0,21276,166197
timm/resnet50.ra_in1k,timm,2023-04-05,0.7986,25560000.0,560,7475
timm/levit_conv_192.fb_dist_in1k,timm,2023-02-03,0.7986,10950000.0,153,15891
timm/regnetx_160.pycls_in1k,timm,2023-03-21,0.7985800000000001,54280000.0,168,5633
timm/levit_192.fb_dist_in1k,timm,2023-02-03,0.7985,10950000.0,340,10876
timm/mobilenetv4_conv_medium.e500_r224_in1k,timm,2024-06-12,0.79838,9720000.0,1436,10045
timm/dpn131.mx_in1k,timm,2023-04-22,0.79834,79250000.0,286,41259
timm/tf_efficientnet_lite3.in1k,timm,2022-12-13,0.7983199999999999,8199999.999999999,440,13677
timm/resnet50.a2_in1k,timm,2023-04-05,0.79828,25560000.0,253,15156
timm/resnet101.a3_in1k,timm,2023-04-05,0.7981999999999999,44550000.0,113,5721
timm/resnext50_32x4d.ra_in1k,timm,2023-04-05,0.7979999999999999,25030000.0,108,4616
timm/resmlp_36_224.fb_in1k,timm,2023-03-28,0.7977200000000001,44690000.0,259,7167
timm/resnet50.c1_in1k,timm,2023-04-05,0.79766,25560000.0,117,5238
timm/darknetaa53.c2ns_in1k,timm,2023-04-12,0.79746,36020000.0,279,10892
timm/efficientvit_b1.r256_in1k,timm,2023-08-19,0.79744,9100000.0,147,5040
timm/cait_xxs36_224.fb_dist_in1k,timm,2023-04-13,0.79738,17300000.0,309,9890
timm/regnety_064.pycls_in1k,timm,2023-03-21,0.79728,30580000.0,259,20418
timm/ecaresnet50d_pruned.miil_in1k,timm,2023-04-05,0.7972199999999999,19940000.0,279,7731
timm/xcit_tiny_12_p8_224.fb_in1k,timm,2023-04-13,0.79712,6710000.0,629,44342
timm/resnet152.gluon_in1k,timm,2023-04-05,0.79712,60190000.0,176,5243
timm/resnet33ts.ra2_in1k,timm,2023-03-22,0.79708,19680000.0,258,7245
timm/efficientformerv2_s1.snap_dist_in1k,timm,2023-02-03,0.79684,6190000.0,501,14290
timm/mobilevitv2_125.cvnets_in1k,timm,2023-04-25,0.7967799999999999,7480000.0,283,8772
timm/resnext50d_32x4d.bt_in1k,timm,2023-04-05,0.79672,25050000.0,393,32049
timm/fbnetv3_d.ra2_in1k,timm,2022-12-16,0.79664,10310000.0,310,9245
timm/dpn98.mx_in1k,timm,2023-04-21,0.79656,61570000.0,292,81425
timm/resnet50.bt_in1k,timm,2023-04-05,0.79652,25560000.0,111,4822
timm/gmlp_s16_224.ra3_in1k,timm,2023-03-28,0.79644,19420000.0,19912,892160
timm/tf_efficientnet_b2.in1k,timm,2023-04-27,0.7961400000000001,9110000.0,165,6955
timm/regnetx_120.pycls_in1k,timm,2023-03-21,0.79608,46110000.0,337,9576
timm/edgenext_small_rw.sw_in1k,timm,2023-04-24,0.7959,7830000.0,352,8511
timm/cspresnet50.ra_in1k,timm,2023-04-12,0.7958799999999999,21620000.0,2350,39776
timm/resnet50.b1k_in1k,timm,2023-04-05,0.7956399999999999,25560000.0,147,5445
timm/xception65.tf_in1k,timm,2023-04-22,0.79554,39920000.0,77,3747
timm/ecaresnet50t.a3_in1k,timm,2023-04-05,0.79548,25570000.0,125,4452
timm/convnext_pico_ols.d1_in1k,timm,2022-12-13,0.79542,9060000.0,1015,23381
timm/resnet101c.gluon_in1k,timm,2023-04-05,0.79542,44570000.0,389,10946
timm/tf_efficientnetv2_b1.in1k,timm,2022-12-13,0.79518,8140000.000000001,717,37512
timm/eca_halonext26ts.c1_in1k,timm,2023-04-26,0.79518,10760000.0,19986,786228
timm/convnext_pico.d1_in1k,timm,2022-12-13,0.7951600000000001,9050000.0,1253,48474
timm/vit_relpos_base_patch32_plus_rpn_256.sw_in1k,timm,2022-12-23,0.79496,119420000.0,376,9313
timm/rexnet_130.nav_in1k,timm,2023-03-20,0.7948999999999999,7560000.0,269,12498
timm/xcit_tiny_24_p16_224.fb_in1k,timm,2023-04-13,0.79458,12120000.0,288,6559
timm/hrnet_w64.ms_in1k,timm,2023-04-24,0.79458,128060000.0,408,14928
timm/regnetx_016.tv2_in1k,timm,2023-03-21,0.79452,9190000.0,782,13524
timm/mobileone_s4.apple_in1k,timm,2023-08-23,0.7945,14950000.0,655,9468
timm/dla102x2.in1k,timm,2023-04-24,0.79448,41280000.0,248,6685
timm/mobilenetv4_conv_blur_medium.e500_r224_in1k,timm,2024-06-12,0.7944599999999999,9720000.0,654,6389
timm/resnet50.tv2_in1k,timm,2023-04-05,0.79432,25560000.0,2779,30524
timm/repvgg_b2g4.rvgg_in1k,timm,2023-03-22,0.79396,61760000.0,292,7546
timm/resnet32ts.ra2_in1k,timm,2023-03-22,0.79388,17960000.0,383,8398
timm/resnet50.b2k_in1k,timm,2023-04-05,0.7938,25560000.0,119,5431
timm/resmlp_24_224.fb_in1k,timm,2023-03-28,0.7938,30020000.0,370,12753
timm/resnext50_32x4d.tv2_in1k,timm,2023-04-05,0.79374,25030000.0,125,15710
timm/efficientnet_b0.ra4_e3600_r224_in1k,timm,2024-07-25,0.7937000000000001,5290000.0,1057,7930
timm/nf_regnet_b1.ra2_in1k,timm,2023-03-24,0.7936799999999999,10220000.0,287,651104
timm/resnext50_32x4d.gluon_in1k,timm,2023-04-05,0.79354,25030000.0,342,6295
timm/dpn68b.ra_in1k,timm,2023-04-21,0.7934399999999999,12610000.0,255,6672
timm/efficientnet_b2.ra_in1k,timm,2022-12-13,0.7934,9110000.0,5711,257095
timm/convnextv2_femto.fcmae_ft_in1k,timm,2023-01-05,0.7933199999999999,5230000.0,1337,49113
timm/hrnet_w48.ms_in1k,timm,2023-04-24,0.79324,77470000.0,5486,49717
timm/tf_efficientnet_cc_b1_8e.in1k,timm,2022-12-13,0.79322,39720000.0,260,8499
timm/ese_vovnet39b.ra_in1k,timm,2023-04-22,0.79316,24570000.0,5376,76030
timm/resnext101_32x8d.tv_in1k,timm,2023-04-05,0.79314,88790000.0,2183,79021
timm/resnetblur50.bt_in1k,timm,2023-04-05,0.79306,25560000.0,406,9361
timm/resnet101.gluon_in1k,timm,2023-04-05,0.79306,44550000.0,215,6155
timm/tf_efficientnet_b1.ap_in1k,timm,2022-12-13,0.7928799999999999,7790000.0,188,9752
timm/fastvit_t12.apple_in1k,timm,2023-08-23,0.7927599999999999,7550000.0,1178,32556
timm/eca_botnext26ts_256.c1_in1k,timm,2023-04-26,0.7927200000000001,10590000.0,19919,792659
timm/efficientnet_em.ra2_in1k,timm,2022-12-13,0.79264,6900000.0,763,37780
timm/resnet50.a1h_in1k,timm,2023-04-05,0.7926000000000001,25560000.0,3119,50390
timm/botnet26t_256.c1_in1k,timm,2023-04-26,0.79256,12490000.0,20288,807920
timm/resnet50.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.79252,25560000.0,497,17320
timm/resnext50_32x4d.a3_in1k,timm,2023-04-05,0.79252,25030000.0,113,4308
timm/efficientvit_b1.r224_in1k,timm,2023-08-19,0.7924,9100000.0,1480,28237
timm/regnety_040.pycls_in1k,timm,2023-03-21,0.7923600000000001,20650000.0,155,5883
timm/resnet33ts.ra2_in1k,timm,2023-03-22,0.79216,19680000.0,258,7245
timm/regnetx_080.pycls_in1k,timm,2023-03-21,0.79216,39570000.0,192,5846
timm/tf_efficientnetv2_b2.in1k,timm,2022-12-13,0.79206,10100000.0,1787,48689
timm/tiny_vit_5m_224.in1k,timm,2023-09-01,0.79196,5390000.0,288,6933
timm/res2net101_26w_4s.in1k,timm,2023-04-24,0.7918600000000001,45210000.0,21401,928722
timm/pit_xs_distilled_224.in1k,timm,2023-04-26,0.79168,11000000.0,484,7844
timm/fbnetv3_b.ra2_in1k,timm,2022-12-16,0.7915399999999999,8600000.0,20499,878903
timm/vit_base_patch16_224.augreg_in1k,timm,2022-12-22,0.79142,86570000.0,1439,118352
timm/halonet26t.a1h_in1k,timm,2023-04-26,0.79134,12480000.0,307,6725
timm/lambda_resnet26t.c1_in1k,timm,2023-04-26,0.7912600000000001,10960000.0,288,6863
timm/coat_lite_mini.in1k,timm,2023-04-24,0.79096,11010000.0,20040,916086
timm/mobilenetv4_conv_medium.e500_r224_in1k,timm,2024-06-12,0.79092,9720000.0,1436,10045
timm/resnet50d.gluon_in1k,timm,2023-04-05,0.7908,25580000.0,204,6200
timm/regnetx_064.pycls_in1k,timm,2023-03-21,0.7906,26210000.0,312,15503
timm/repvit_m0_9.dist_450e_in1k,timm,2023-10-20,0.7905800000000001,5490000.0,117,3487
timm/resnet32ts.ra2_in1k,timm,2023-03-22,0.79054,17960000.0,383,8398
timm/hgnetv2_b1.ssld_stage1_in22k_in1k,timm,2024-02-12,0.7904800000000001,6340000.0,140,2330
timm/resnet50.ram_in1k,timm,2023-04-05,0.7903199999999999,25560000.0,5801,257755
timm/resnet50.am_in1k,timm,2023-04-05,0.7900400000000001,25560000.0,139,5185
timm/mixnet_l.ft_in1k,timm,2022-12-13,0.7897,7330000.0,22316,938600
timm/lambda_resnet26rpt_256.c1_in1k,timm,2023-04-26,0.7895399999999999,10990000.0,304,6891
timm/convnext_tiny.fb_in22k_ft_in1k,timm,2022-12-13,0.7895,28590000.0,2544,119161
timm/res2net50_26w_8s.in1k,timm,2023-04-24,0.78948,48400000.0,281,7143
timm/hrnet_w40.ms_in1k,timm,2023-04-24,0.78924,57560000.0,403,7611
timm/convnext_femto_ols.d1_in1k,timm,2022-12-13,0.7891400000000001,5230000.0,774,25578
timm/hgnetv2_b1.ssld_stage2_ft_in1k,timm,2024-02-12,0.78896,6340000.0,389,3217
timm/regnety_032.pycls_in1k,timm,2023-03-21,0.78896,19440000.0,151,5602
timm/resnet152.a3_in1k,timm,2023-04-05,0.78896,60190000.0,104,6687
timm/ecaresnet26t.ra2_in1k,timm,2023-04-05,0.78886,16010000.000000002,341,14201
timm/hrnet_w44.ms_in1k,timm,2023-04-24,0.7888200000000001,67060000.0,270,7241
timm/wide_resnet101_2.tv_in1k,timm,2023-04-05,0.78848,126890000.0,5266,89416
timm/vit_small_patch16_224.augreg_in1k,timm,2022-12-22,0.78842,22050000.0,3464,69156
timm/tf_efficientnet_b1.aa_in1k,timm,2022-12-13,0.7884,7790000.0,151,18255
